filename,width,height,class,xmin,ymin,xmax,ymax
4341.png,973,1415,Radius,367,1056,532,1164
6468.png,1679,2082,DIP,385,486,503,618
6468.png,1679,2082,DIP,611,280,725,406
6468.png,1679,2082,DIP,830,202,953,343
6468.png,1679,2082,DIP,1077,285,1189,416
6468.png,1679,2082,PIP,1312,830,1442,978
6468.png,1679,2082,PIP,417,614,518,740
6468.png,1679,2082,PIP,605,444,736,589
6468.png,1679,2082,PIP,814,379,954,534
6468.png,1679,2082,PIP,1039,432,1178,569
6468.png,1679,2082,MCP,626,750,760,923
6468.png,1679,2082,MCP,479,836,605,996
6468.png,1679,2082,MCP,767,704,900,873
6468.png,1679,2082,MCP,945,713,1098,889
6468.png,1679,2082,MCP,1150,991,1287,1142
6468.png,1679,2082,Radius,589,1390,867,1580
6468.png,1679,2082,Ulna,460,1322,638,1475
6468.png,1679,2082,Wrist,550,1166,1051,1479
4358.png,1253,1579,PIP,760,403,842,503
4358.png,1253,1579,PIP,589,364,674,470
4358.png,1253,1579,PIP,395,458,473,555
4358.png,1253,1579,MCP,370,704,471,825
4358.png,1253,1579,DIP,588,224,666,324
4358.png,1253,1579,MCP,865,793,965,909
4358.png,1253,1579,DIP,793,283,866,379
4358.png,1253,1579,DIP,344,324,431,430
4358.png,1253,1579,PIP,955,667,1040,776
4358.png,1253,1579,MCP,699,587,809,718
4358.png,1253,1579,MCP,464,635,562,759
4358.png,1253,1579,MCP,572,589,669,716
4358.png,1253,1579,Wrist,465,930,797,1172
4358.png,1253,1579,PIP,268,605,340,703
4358.png,1253,1579,DIP,214,551,289,644
4358.png,1253,1579,Radius,561,1087,727,1214
4358.png,1253,1579,Ulna,463,1114,579,1241
4271.png,920,1456,PIP,409,280,485,383
4271.png,920,1456,PIP,157,435,227,524
4271.png,920,1456,DIP,414,157,480,247
4271.png,920,1456,PIP,537,292,619,389
4271.png,920,1456,DIP,258,220,320,302
4271.png,920,1456,DIP,559,188,619,272
4271.png,920,1456,MCP,299,524,391,648
4271.png,920,1456,MCP,395,482,489,606
4271.png,920,1456,MCP,641,650,736,758
4271.png,920,1456,DIP,127,359,180,444
4271.png,920,1456,MCP,494,474,596,596
4271.png,920,1456,PIP,742,530,827,631
4271.png,920,1456,MCP,211,576,303,692
4271.png,920,1456,PIP,279,335,345,436
4271.png,920,1456,Wrist,272,787,608,1009
4271.png,920,1456,Ulna,294,978,378,1088
4271.png,920,1456,Radius,367,960,535,1072
4281.png,800,914,DIP,386,140,443,202
4281.png,800,914,PIP,450,244,519,323
4281.png,800,914,PIP,364,227,429,309
4281.png,800,914,PIP,293,273,349,343
4281.png,800,914,MCP,289,401,352,483
4281.png,800,914,MCP,424,378,496,464
4281.png,800,914,Wrist,275,576,500,741
4281.png,800,914,MCP,347,375,414,462
4281.png,800,914,Ulna,262,720,336,795
4281.png,800,914,DIP,307,184,364,252
4281.png,800,914,MCP,236,430,303,509
4281.png,800,914,MCP,513,491,573,571
4281.png,800,914,DIP,468,178,522,246
4281.png,800,914,DIP,226,264,281,334
4281.png,800,914,PIP,530,398,584,461
4281.png,800,914,Radius,337,723,440,803
4281.png,800,914,PIP,228,344,282,407
4201.png,944,1525,PIP,469,255,559,367
4201.png,944,1525,PIP,207,415,282,507
4201.png,944,1525,DIP,195,309,263,393
4201.png,944,1525,DIP,482,111,557,203
4201.png,944,1525,DIP,661,175,733,267
4201.png,944,1525,PIP,345,311,427,419
4201.png,944,1525,PIP,626,287,717,394
4201.png,944,1525,DIP,341,171,415,261
4201.png,944,1525,MCP,253,585,351,704
4201.png,944,1525,MCP,355,548,444,666
4201.png,944,1525,MCP,704,677,802,788
4201.png,944,1525,MCP,453,505,551,628
4201.png,944,1525,PIP,772,524,857,624
4201.png,944,1525,MCP,575,515,682,637
4201.png,944,1525,Wrist,314,850,678,1078
4201.png,944,1525,Ulna,327,1077,436,1185
4201.png,944,1525,Radius,413,1015,616,1152
6432.png,1510,2154,DIP,252,790,359,910
6432.png,1510,2154,DIP,434,550,537,664
6432.png,1510,2154,DIP,659,451,770,579
6432.png,1510,2154,DIP,883,508,985,627
6432.png,1510,2154,PIP,1156,962,1274,1097
6432.png,1510,2154,PIP,326,898,418,1012
6432.png,1510,2154,PIP,466,716,585,848
6432.png,1510,2154,PIP,656,611,783,752
6432.png,1510,2154,PIP,859,663,985,787
6432.png,1510,2154,MCP,552,943,674,1100
6432.png,1510,2154,MCP,452,1031,566,1176
6432.png,1510,2154,MCP,671,893,792,1047
6432.png,1510,2154,MCP,809,891,948,1050
6432.png,1510,2154,MCP,1034,1119,1158,1256
6432.png,1510,2154,Radius,704,1506,931,1675
6432.png,1510,2154,Ulna,590,1531,751,1670
6432.png,1510,2154,Wrist,543,1299,997,1583
4262.png,910,1346,PIP,139,449,211,539
4262.png,910,1346,PIP,383,315,465,417
4262.png,910,1346,DIP,560,246,621,331
4262.png,910,1346,DIP,262,237,322,318
4262.png,910,1346,DIP,380,190,447,280
4262.png,910,1346,PIP,532,355,615,453
4262.png,910,1346,DIP,131,361,185,435
4262.png,910,1346,MCP,364,538,464,664
4262.png,910,1346,MCP,267,573,361,697
4262.png,910,1346,MCP,179,609,274,733
4262.png,910,1346,MCP,602,721,699,834
4262.png,910,1346,PIP,262,358,341,459
4262.png,910,1346,MCP,477,546,582,670
4262.png,910,1346,PIP,701,598,789,701
4262.png,910,1346,Ulna,213,1052,309,1151
4262.png,910,1346,Wrist,229,845,587,1071
4262.png,910,1346,Radius,299,1031,483,1173
4314.png,897,1305,PIP,219,388,270,462
4314.png,897,1305,DIP,302,186,351,248
4314.png,897,1305,PIP,418,249,477,334
4314.png,897,1305,PIP,527,277,586,357
4314.png,897,1305,DIP,407,123,462,200
4314.png,897,1305,DIP,180,313,231,385
4314.png,897,1305,DIP,534,177,585,248
4314.png,897,1305,MCP,492,435,581,548
4314.png,897,1305,PIP,316,292,374,374
4314.png,897,1305,PIP,713,477,784,562
4314.png,897,1305,MCP,341,463,420,565
4314.png,897,1305,MCP,413,435,493,537
4314.png,897,1305,MCP,278,497,358,596
4314.png,897,1305,Wrist,321,698,604,893
4314.png,897,1305,MCP,630,570,715,672
4314.png,897,1305,Ulna,300,850,376,949
4314.png,897,1305,Radius,368,849,516,953
4284.png,1950,2460,PIP,815,1026,935,1154
4284.png,1950,2460,PIP,974,971,1083,1110
4284.png,1950,2460,MCP,975,1258,1110,1447
4284.png,1950,2460,MCP,749,1363,877,1525
4284.png,1950,2460,MCP,863,1306,1000,1478
4284.png,1950,2460,MCP,1240,1369,1383,1537
4284.png,1950,2460,MCP,1122,1254,1259,1435
4284.png,1950,2460,DIP,1128,891,1226,991
4284.png,1950,2460,DIP,969,812,1086,924
4284.png,1950,2460,DIP,792,867,911,991
4284.png,1950,2460,DIP,651,1038,764,1141
4284.png,1950,2460,PIP,1121,1002,1251,1146
4284.png,1950,2460,PIP,1267,1193,1388,1317
4284.png,1950,2460,Radius,991,1923,1225,2120
4284.png,1950,2460,Ulna,848,1971,1017,2154
4284.png,1950,2460,Wrist,838,1656,1280,1982
4284.png,1950,2460,PIP,673,1159,795,1281
4232.png,1293,1602,PIP,597,315,685,426
4232.png,1293,1602,PIP,760,329,850,438
4232.png,1293,1602,DIP,791,211,859,300
4232.png,1293,1602,DIP,418,273,485,359
4232.png,1293,1602,PIP,446,403,525,505
4232.png,1293,1602,DIP,597,174,665,263
4232.png,1293,1602,PIP,1009,634,1118,763
4232.png,1293,1602,MCP,888,766,993,888
4232.png,1293,1602,MCP,588,564,690,686
4232.png,1293,1602,Wrist,461,941,831,1207
4232.png,1293,1602,MCP,484,620,585,743
4232.png,1293,1602,MCP,707,545,820,679
4232.png,1293,1602,DIP,288,439,361,535
4232.png,1293,1602,MCP,409,665,508,782
4232.png,1293,1602,Ulna,469,1180,593,1306
4232.png,1293,1602,PIP,321,513,399,619
4232.png,1293,1602,Radius,581,1124,771,1280
4340.png,917,1837,PIP,301,299,376,393
4340.png,917,1837,PIP,586,262,663,355
4340.png,917,1837,PIP,446,234,520,331
4340.png,917,1837,DIP,284,188,343,268
4340.png,917,1837,MCP,545,447,646,568
4340.png,917,1837,DIP,463,121,521,201
4340.png,917,1837,MCP,672,602,772,709
4340.png,917,1837,MCP,435,449,523,558
4340.png,917,1837,PIP,743,496,820,589
4340.png,917,1837,PIP,171,437,241,524
4340.png,917,1837,DIP,613,169,677,257
4340.png,917,1837,MCP,254,548,346,654
4340.png,917,1837,MCP,338,483,426,593
4340.png,917,1837,DIP,112,360,187,444
4340.png,917,1837,Radius,420,899,568,1017
4340.png,917,1837,Ulna,339,921,427,1031
4340.png,917,1837,Wrist,333,778,641,969
4258.png,1201,1476,PIP,586,435,651,507
4258.png,1201,1476,PIP,722,461,780,533
4258.png,1201,1476,MCP,552,603,635,702
4258.png,1201,1476,MCP,468,623,558,731
4258.png,1201,1476,MCP,410,672,488,769
4258.png,1201,1476,MCP,642,594,738,702
4258.png,1201,1476,PIP,439,469,501,546
4258.png,1201,1476,DIP,422,376,479,447
4258.png,1201,1476,DIP,602,333,668,407
4258.png,1201,1476,DIP,750,390,810,458
4258.png,1201,1476,Wrist,474,875,754,1052
4258.png,1201,1476,PIP,343,567,397,642
4258.png,1201,1476,MCP,781,727,854,809
4258.png,1201,1476,Radius,542,998,700,1104
4258.png,1201,1476,Ulna,491,1041,567,1126
4258.png,1201,1476,DIP,312,503,366,575
4258.png,1201,1476,PIP,838,627,897,709
6416.png,1300,1608,DIP,311,459,413,573
6416.png,1300,1608,DIP,453,295,551,403
6416.png,1300,1608,DIP,608,225,713,346
6416.png,1300,1608,DIP,847,317,944,430
6416.png,1300,1608,PIP,1021,728,1134,857
6416.png,1300,1608,PIP,334,569,421,678
6416.png,1300,1608,PIP,441,425,554,550
6416.png,1300,1608,PIP,603,374,724,508
6416.png,1300,1608,PIP,790,436,909,554
6416.png,1300,1608,MCP,465,671,581,820
6416.png,1300,1608,MCP,369,732,478,870
6416.png,1300,1608,MCP,580,633,695,780
6416.png,1300,1608,MCP,724,633,856,785
6416.png,1300,1608,MCP,898,848,1016,978
6416.png,1300,1608,Radius,521,1201,737,1362
6416.png,1300,1608,Ulna,410,1190,563,1322
6416.png,1300,1608,Wrist,442,981,857,1279
4309.png,898,1477,PIP,159,619,222,705
4309.png,898,1477,PIP,417,440,487,542
4309.png,898,1477,DIP,595,356,657,442
4309.png,898,1477,DIP,424,302,489,390
4309.png,898,1477,MCP,636,835,735,947
4309.png,898,1477,PIP,296,500,367,601
4309.png,898,1477,DIP,286,369,349,450
4309.png,898,1477,DIP,136,531,194,611
4309.png,898,1477,MCP,385,679,484,804
4309.png,898,1477,MCP,304,719,397,846
4309.png,898,1477,MCP,490,682,596,810
4309.png,898,1477,MCP,219,765,313,886
4309.png,898,1477,PIP,561,474,633,570
4309.png,898,1477,Ulna,288,1249,405,1357
4309.png,898,1477,Wrist,297,1024,615,1233
4309.png,898,1477,PIP,735,709,814,815
4309.png,898,1477,Radius,394,1181,555,1317
4333.png,933,1239,PIP,380,349,441,429
4333.png,933,1239,PIP,506,364,563,441
4333.png,933,1239,PIP,271,418,330,498
4333.png,933,1239,DIP,360,247,418,321
4333.png,933,1239,MCP,663,671,754,762
4333.png,933,1239,Wrist,361,735,641,929
4333.png,933,1239,DIP,234,334,289,399
4333.png,933,1239,MCP,277,616,358,706
4333.png,933,1239,MCP,346,554,416,647
4333.png,933,1239,MCP,500,512,575,604
4333.png,933,1239,DIP,503,274,557,342
4333.png,933,1239,MCP,412,516,484,611
4333.png,933,1239,PIP,753,602,820,681
4333.png,933,1239,Ulna,378,905,457,1014
4333.png,933,1239,PIP,165,565,245,639
4333.png,933,1239,DIP,106,539,171,602
4333.png,933,1239,Radius,453,898,582,990
6478.png,1145,1622,DIP,157,513,264,633
6478.png,1145,1622,DIP,319,331,422,445
6478.png,1145,1622,DIP,519,199,630,327
6478.png,1145,1622,DIP,749,270,851,389
6478.png,1145,1622,PIP,927,676,1045,811
6478.png,1145,1622,PIP,216,608,308,722
6478.png,1145,1622,PIP,343,468,462,600
6478.png,1145,1622,PIP,507,375,634,516
6478.png,1145,1622,PIP,710,421,836,545
6478.png,1145,1622,MCP,392,707,514,864
6478.png,1145,1622,MCP,291,780,405,925
6478.png,1145,1622,MCP,500,646,621,800
6478.png,1145,1622,MCP,633,637,772,796
6478.png,1145,1622,MCP,828,838,952,975
6478.png,1145,1622,Radius,497,1271,724,1440
6478.png,1145,1622,Ulna,389,1287,550,1426
6478.png,1145,1622,Wrist,390,1056,844,1340
4359.png,898,1205,PIP,413,274,480,358
4359.png,898,1205,PIP,538,310,605,400
4359.png,898,1205,MCP,618,664,703,758
4359.png,898,1205,PIP,227,389,278,467
4359.png,898,1205,DIP,412,152,477,232
4359.png,898,1205,DIP,556,208,621,286
4359.png,898,1205,DIP,203,303,262,372
4359.png,898,1205,PIP,314,323,375,403
4359.png,898,1205,DIP,304,208,362,280
4359.png,898,1205,MCP,506,492,594,600
4359.png,898,1205,PIP,708,554,781,641
4359.png,898,1205,MCP,407,483,488,587
4359.png,898,1205,MCP,328,512,402,611
4359.png,898,1205,Ulna,251,963,341,1061
4359.png,898,1205,MCP,250,536,329,637
4359.png,898,1205,Wrist,268,765,570,967
4359.png,898,1205,Radius,337,925,491,1025
4308.png,867,1324,PIP,479,353,548,440
4308.png,867,1324,PIP,350,334,419,428
4308.png,867,1324,DIP,317,223,389,308
4308.png,867,1324,DIP,221,298,288,377
4308.png,867,1324,DIP,132,423,196,499
4308.png,867,1324,DIP,478,255,539,333
4308.png,867,1324,MCP,387,525,470,643
4308.png,867,1324,MCP,486,521,573,637
4308.png,867,1324,PIP,674,555,741,646
4308.png,867,1324,MCP,317,569,390,677
4308.png,867,1324,PIP,258,403,321,494
4308.png,867,1324,PIP,186,500,237,580
4308.png,867,1324,Wrist,314,796,623,991
4308.png,867,1324,MCP,263,607,336,711
4308.png,867,1324,MCP,617,663,699,770
4308.png,867,1324,Ulna,336,972,423,1072
4308.png,867,1324,Radius,417,949,552,1058
4324.png,897,1199,PIP,190,472,245,551
4324.png,897,1199,PIP,430,265,501,364
4324.png,897,1199,PIP,586,303,654,391
4324.png,897,1199,DIP,607,207,665,287
4324.png,897,1199,PIP,294,348,360,436
4324.png,897,1199,DIP,434,138,495,223
4324.png,897,1199,DIP,272,227,326,301
4324.png,897,1199,PIP,730,510,803,608
4324.png,897,1199,DIP,146,389,205,468
4324.png,897,1199,MCP,262,591,344,688
4324.png,897,1199,MCP,655,645,751,744
4324.png,897,1199,MCP,342,536,425,643
4324.png,897,1199,MCP,419,486,512,592
4324.png,897,1199,Wrist,325,788,630,997
4324.png,897,1199,MCP,525,492,625,598
4324.png,897,1199,Ulna,344,982,435,1074
4324.png,897,1199,Radius,428,950,563,1055
6419.png,1491,2208,DIP,150,514,262,640
6419.png,1491,2208,DIP,362,283,470,402
6419.png,1491,2208,DIP,631,165,747,300
6419.png,1491,2208,DIP,929,247,1036,372
6419.png,1491,2208,PIP,1242,855,1366,997
6419.png,1491,2208,PIP,219,669,316,788
6419.png,1491,2208,PIP,400,478,525,617
6419.png,1491,2208,PIP,629,393,762,541
6419.png,1491,2208,PIP,886,428,1018,558
6419.png,1491,2208,MCP,496,809,624,974
6419.png,1491,2208,MCP,359,878,479,1030
6419.png,1491,2208,MCP,634,751,761,913
6419.png,1491,2208,MCP,796,751,942,918
6419.png,1491,2208,MCP,1082,1071,1212,1215
6419.png,1491,2208,Radius,594,1489,892,1696
6419.png,1491,2208,Ulna,430,1539,650,1708
6419.png,1491,2208,Wrist,430,1176,982,1594
6482.png,1216,1734,DIP,176,562,283,682
6482.png,1216,1734,DIP,306,276,409,390
6482.png,1216,1734,DIP,508,130,619,258
6482.png,1216,1734,DIP,746,174,848,294
6482.png,1216,1734,PIP,978,536,1096,671
6482.png,1216,1734,PIP,228,647,320,761
6482.png,1216,1734,PIP,346,432,465,564
6482.png,1216,1734,PIP,516,302,643,443
6482.png,1216,1734,PIP,730,330,856,454
6482.png,1216,1734,MCP,419,683,541,840
6482.png,1216,1734,MCP,329,791,443,936
6482.png,1216,1734,MCP,540,597,661,751
6482.png,1216,1734,MCP,684,576,823,735
6482.png,1216,1734,MCP,916,738,1040,875
6482.png,1216,1734,Radius,646,1197,873,1366
6482.png,1216,1734,Ulna,523,1262,684,1401
6482.png,1216,1734,Wrist,480,1027,934,1311
4250.png,1720,2320,PIP,907,452,1044,630
4250.png,1720,2320,PIP,650,470,794,659
4250.png,1720,2320,DIP,900,238,1013,398
4250.png,1720,2320,DIP,605,229,728,394
4250.png,1720,2320,PIP,1426,827,1565,1011
4250.png,1720,2320,MCP,910,802,1123,1050
4250.png,1720,2320,DIP,352,403,479,570
4250.png,1720,2320,MCP,726,849,921,1101
4250.png,1720,2320,MCP,1293,1058,1486,1271
4250.png,1720,2320,MCP,588,963,772,1203
4250.png,1720,2320,MCP,461,1106,639,1322
4250.png,1720,2320,DIP,140,778,253,924
4250.png,1720,2320,PIP,445,635,582,822
4250.png,1720,2320,Wrist,693,1396,1317,1811
4250.png,1720,2320,Ulna,743,1765,956,1955
4250.png,1720,2320,PIP,272,917,391,1066
4250.png,1720,2320,Radius,931,1732,1223,1945
4356.png,892,1224,PIP,412,354,488,445
4356.png,892,1224,PIP,275,419,346,504
4356.png,892,1224,PIP,536,377,609,463
4356.png,892,1224,DIP,253,321,314,394
4356.png,892,1224,DIP,424,248,493,331
4356.png,892,1224,MCP,646,655,728,749
4356.png,892,1224,DIP,137,485,200,563
4356.png,892,1224,DIP,561,286,623,363
4356.png,892,1224,Wrist,322,783,615,984
4356.png,892,1224,PIP,178,539,241,625
4356.png,892,1224,MCP,319,566,394,667
4356.png,892,1224,MCP,488,533,569,634
4356.png,892,1224,MCP,252,624,322,716
4356.png,892,1224,MCP,402,536,475,636
4356.png,892,1224,PIP,697,549,776,646
4356.png,892,1224,Ulna,352,990,441,1085
4356.png,892,1224,Radius,431,941,564,1048
4254.png,2320,2920,PIP,1045,828,1174,1012
4254.png,2320,2920,PIP,751,941,886,1121
4254.png,2320,2920,PIP,1320,897,1470,1086
4254.png,2320,2920,Wrist,836,1743,1437,2132
4254.png,2320,2920,PIP,1679,1351,1841,1544
4254.png,2320,2920,MCP,817,1261,1003,1474
4254.png,2320,2920,MCP,673,1384,853,1584
4254.png,2320,2920,DIP,731,750,845,897
4254.png,2320,2920,MCP,1001,1207,1190,1421
4254.png,2320,2920,MCP,1201,1207,1407,1434
4254.png,2320,2920,DIP,1051,608,1171,763
4254.png,2320,2920,DIP,410,1098,514,1245
4254.png,2320,2920,MCP,1500,1546,1671,1729
4254.png,2320,2920,DIP,1393,716,1495,884
4254.png,2320,2920,Ulna,870,2094,1027,2262
4254.png,2320,2920,Radius,1002,2032,1273,2253
4254.png,2320,2920,PIP,509,1232,630,1367
4219.png,2320,2920,DIP,1345,321,1477,482
4219.png,2320,2920,PIP,1061,491,1223,689
4219.png,2320,2920,PIP,1354,512,1501,702
4219.png,2320,2920,PIP,678,881,793,1046
4219.png,2320,2920,Wrist,981,1511,1625,1967
4219.png,2320,2920,MCP,761,1106,943,1328
4219.png,2320,2920,DIP,1022,255,1168,434
4219.png,2320,2920,MCP,931,991,1097,1219
4219.png,2320,2920,MCP,1094,891,1277,1119
4219.png,2320,2920,PIP,854,628,1006,827
4219.png,2320,2920,DIP,798,398,942,572
4219.png,2320,2920,MCP,1309,873,1504,1108
4219.png,2320,2920,Ulna,1000,1917,1211,2180
4219.png,2320,2920,MCP,1616,1150,1799,1357
4219.png,2320,2920,DIP,621,720,761,893
4219.png,2320,2920,Radius,1189,1837,1509,2072
4219.png,2320,2920,PIP,1641,885,1810,1092
6456.png,1234,1607,DIP,186,435,288,549
6456.png,1234,1607,DIP,361,245,459,353
6456.png,1234,1607,DIP,528,165,633,287
6456.png,1234,1607,DIP,730,213,827,326
6456.png,1234,1607,PIP,976,668,1089,796
6456.png,1234,1607,PIP,243,534,330,642
6456.png,1234,1607,PIP,376,389,489,515
6456.png,1234,1607,PIP,533,319,654,453
6456.png,1234,1607,PIP,724,348,843,466
6456.png,1234,1607,MCP,436,625,552,774
6456.png,1234,1607,MCP,327,679,436,817
6456.png,1234,1607,MCP,553,586,668,732
6456.png,1234,1607,MCP,674,586,806,737
6456.png,1234,1607,MCP,855,807,973,937
6456.png,1234,1607,Radius,491,1150,707,1310
6456.png,1234,1607,Ulna,385,1173,538,1305
6456.png,1234,1607,Wrist,387,974,818,1244
6409.png,1286,1734,DIP,182,396,289,516
6409.png,1286,1734,DIP,409,209,512,323
6409.png,1286,1734,DIP,584,116,695,244
6409.png,1286,1734,DIP,833,185,935,304
6409.png,1286,1734,PIP,1023,698,1141,833
6409.png,1286,1734,PIP,232,519,324,633
6409.png,1286,1734,PIP,404,368,523,500
6409.png,1286,1734,PIP,567,292,694,433
6409.png,1286,1734,PIP,777,341,903,465
6409.png,1286,1734,MCP,406,634,528,791
6409.png,1286,1734,MCP,292,715,406,860
6409.png,1286,1734,MCP,532,591,653,745
6409.png,1286,1734,MCP,695,580,834,739
6409.png,1286,1734,MCP,919,858,1043,995
6409.png,1286,1734,Radius,503,1227,730,1396
6409.png,1286,1734,Ulna,387,1262,548,1401
6409.png,1286,1734,Wrist,392,1025,846,1309
4325.png,643,949,DIP,370,291,416,346
4325.png,643,949,DIP,285,291,331,346
4325.png,643,949,PIP,355,356,408,424
4325.png,643,949,MCP,209,475,269,548
4325.png,643,949,PIP,276,355,324,419
4325.png,643,949,MCP,260,471,317,539
4325.png,643,949,PIP,432,403,485,469
4325.png,643,949,DIP,206,341,248,394
4325.png,643,949,DIP,466,355,512,411
4325.png,643,949,PIP,207,397,251,456
4325.png,643,949,MCP,377,483,435,552
4325.png,643,949,MCP,423,585,484,654
4325.png,643,949,Ulna,192,697,258,763
4325.png,643,949,PIP,491,565,544,627
4325.png,643,949,MCP,317,471,378,540
4325.png,643,949,Radius,246,693,334,764
4325.png,643,949,Wrist,206,596,389,717
4312.png,1154,1362,PIP,546,291,629,399
4312.png,1154,1362,PIP,688,322,768,424
4312.png,1154,1362,PIP,403,356,481,457
4312.png,1154,1362,MCP,796,718,900,824
4312.png,1154,1362,DIP,564,166,630,248
4312.png,1154,1362,Wrist,426,822,738,1061
4312.png,1154,1362,DIP,384,222,456,312
4312.png,1154,1362,MCP,336,620,436,727
4312.png,1154,1362,PIP,897,603,969,707
4312.png,1154,1362,DIP,198,420,273,509
4312.png,1154,1362,MCP,415,557,516,675
4312.png,1154,1362,PIP,253,492,329,575
4312.png,1154,1362,MCP,625,511,735,630
4312.png,1154,1362,MCP,516,522,616,635
4312.png,1154,1362,DIP,713,207,784,292
4312.png,1154,1362,Ulna,407,1008,510,1117
4312.png,1154,1362,Radius,500,995,674,1133
6410.png,1148,1654,DIP,135,432,242,552
6410.png,1148,1654,DIP,319,235,422,349
6410.png,1148,1654,DIP,500,155,611,283
6410.png,1148,1654,DIP,668,243,770,362
6410.png,1148,1654,PIP,885,709,1003,844
6410.png,1148,1654,PIP,167,561,259,675
6410.png,1148,1654,PIP,306,400,425,532
6410.png,1148,1654,PIP,474,339,601,480
6410.png,1148,1654,PIP,649,395,775,519
6410.png,1148,1654,MCP,323,671,445,828
6410.png,1148,1654,MCP,209,746,323,891
6410.png,1148,1654,MCP,457,616,578,770
6410.png,1148,1654,MCP,605,629,744,788
6410.png,1148,1654,MCP,797,886,921,1023
6410.png,1148,1654,Radius,384,1289,611,1458
6410.png,1148,1654,Ulna,243,1315,404,1454
6410.png,1148,1654,Wrist,264,1068,718,1352
4316.png,915,1306,DIP,251,237,312,320
4316.png,915,1306,PIP,395,293,465,390
4316.png,915,1306,DIP,396,172,456,258
4316.png,915,1306,DIP,561,207,620,288
4316.png,915,1306,PIP,542,312,614,405
4316.png,915,1306,PIP,272,356,342,453
4316.png,915,1306,MCP,309,545,400,658
4316.png,915,1306,MCP,398,506,491,615
4316.png,915,1306,PIP,739,540,814,632
4316.png,915,1306,MCP,502,494,604,605
4316.png,915,1306,MCP,672,661,768,760
4316.png,915,1306,DIP,86,428,145,503
4316.png,915,1306,PIP,141,500,207,573
4316.png,915,1306,MCP,234,605,324,712
4316.png,915,1306,Wrist,302,784,643,1012
4316.png,915,1306,Ulna,322,999,425,1103
4316.png,915,1306,Radius,414,963,574,1087
4352.png,1059,1549,PIP,462,351,546,459
4352.png,1059,1549,PIP,331,415,409,514
4352.png,1059,1549,DIP,473,223,543,308
4352.png,1059,1549,DIP,645,287,710,362
4352.png,1059,1549,PIP,214,531,286,621
4352.png,1059,1549,PIP,610,391,693,490
4352.png,1059,1549,DIP,327,285,399,370
4352.png,1059,1549,DIP,189,434,252,510
4352.png,1059,1549,MCP,557,592,660,717
4352.png,1059,1549,MCP,738,800,833,906
4352.png,1059,1549,MCP,249,682,340,794
4352.png,1059,1549,MCP,345,624,434,743
4352.png,1059,1549,PIP,814,661,898,768
4352.png,1059,1549,Wrist,324,924,662,1159
4352.png,1059,1549,MCP,441,596,531,713
4352.png,1059,1549,Ulna,341,1141,449,1253
4352.png,1059,1549,Radius,439,1090,607,1228
4243.png,1214,1498,DIP,510,424,569,494
4243.png,1214,1498,PIP,648,493,724,587
4243.png,1214,1498,DIP,405,503,475,582
4243.png,1214,1498,PIP,471,593,543,686
4243.png,1214,1498,Ulna,683,1068,774,1171
4243.png,1214,1498,DIP,338,651,410,728
4243.png,1214,1498,MCP,705,639,800,748
4243.png,1214,1498,PIP,556,521,629,609
4243.png,1214,1498,DIP,598,422,669,504
4243.png,1214,1498,PIP,826,619,892,693
4243.png,1214,1498,MCP,814,725,901,838
4243.png,1214,1498,MCP,619,681,706,779
4243.png,1214,1498,MCP,494,794,573,900
4243.png,1214,1498,MCP,546,729,647,841
4243.png,1214,1498,Radius,765,1039,893,1163
4243.png,1214,1498,Wrist,624,884,940,1108
4243.png,1214,1498,PIP,394,702,476,798
4268.png,879,1210,PIP,428,260,510,370
4268.png,879,1210,MCP,649,661,744,768
4268.png,879,1210,DIP,617,203,686,297
4268.png,879,1210,DIP,248,187,317,281
4268.png,879,1210,MCP,282,504,380,629
4268.png,879,1210,PIP,271,308,343,413
4268.png,879,1210,PIP,583,306,670,406
4268.png,879,1210,MCP,389,471,492,595
4268.png,879,1210,DIP,89,347,149,424
4268.png,879,1210,PIP,125,422,203,517
4268.png,879,1210,DIP,438,130,509,229
4268.png,879,1210,MCP,194,564,290,682
4268.png,879,1210,PIP,733,545,820,647
4268.png,879,1210,MCP,518,484,623,606
4268.png,879,1210,Ulna,251,985,360,1081
4268.png,879,1210,Wrist,268,790,604,993
4268.png,879,1210,Radius,343,959,528,1080
4235.png,2320,2920,PIP,821,847,938,1017
4235.png,2320,2920,PIP,1017,752,1145,921
4235.png,2320,2920,MCP,843,1161,1004,1380
4235.png,2320,2920,PIP,1297,790,1428,967
4235.png,2320,2920,MCP,992,1092,1156,1315
4235.png,2320,2920,MCP,695,1269,856,1468
4235.png,2320,2920,PIP,1575,1155,1727,1315
4235.png,2320,2920,Wrist,833,1623,1393,2028
4235.png,2320,2920,MCP,1163,1094,1346,1323
4235.png,2320,2920,DIP,1027,523,1144,677
4235.png,2320,2920,MCP,1440,1364,1587,1546
4235.png,2320,2920,Ulna,885,1976,1047,2216
4235.png,2320,2920,DIP,530,925,651,1085
4235.png,2320,2920,DIP,802,631,913,781
4235.png,2320,2920,DIP,1359,619,1479,783
4235.png,2320,2920,Radius,1038,1892,1288,2127
4235.png,2320,2920,PIP,589,1057,699,1224
4233.png,1209,1501,MCP,857,789,973,910
4233.png,1209,1501,PIP,742,383,827,491
4233.png,1209,1501,PIP,577,343,658,459
4233.png,1209,1501,DIP,575,193,646,297
4233.png,1209,1501,PIP,429,404,512,516
